clean_date,total_articles,positive,neutral,negative,average_score,average_confidence,positive_ratio,neutral_ratio,negative_ratio,sentiment_index
2025-07-25,1,0,0,1,-1.0,0.9278462529182434,0.0,0.0,1.0,-1.0
2025-07-27,1,0,1,0,0.0,0.5104625225067139,0.0,1.0,0.0,0.0
2025-08-03,1,0,1,0,0.0,0.9443066120147704,0.0,1.0,0.0,0.0
2025-08-06,1,0,1,0,0.0,0.848015308380127,0.0,1.0,0.0,0.0
2025-08-08,1,0,0,1,-1.0,0.9519782066345216,0.0,0.0,1.0,-1.0
2025-08-10,1,0,1,0,0.0,0.9112906455993652,0.0,1.0,0.0,0.0
2025-08-13,3,1,2,0,0.3333333333333333,0.8990628719329834,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2025-08-15,1,0,0,1,-1.0,0.957230269908905,0.0,0.0,1.0,-1.0
2025-08-19,2,0,2,0,0.0,0.9429960548877716,0.0,1.0,0.0,0.0
2025-08-22,1,0,0,1,-1.0,0.955796718597412,0.0,0.0,1.0,-1.0
2025-08-27,2,1,1,0,0.5,0.9005272686481476,0.5,0.5,0.0,0.5
2025-08-28,1,0,1,0,0.0,0.8585180044174194,0.0,1.0,0.0,0.0
2025-08-29,5,0,3,2,-0.4,0.8801264762878418,0.0,0.6,0.4,-0.4
2025-08-31,1,0,1,0,0.0,0.9532973766326904,0.0,1.0,0.0,0.0
2025-09-01,2,0,2,0,0.0,0.788009762763977,0.0,1.0,0.0,0.0
2025-09-02,1,0,1,0,0.0,0.8824918270111084,0.0,1.0,0.0,0.0
2025-09-04,1,0,1,0,0.0,0.950687050819397,0.0,1.0,0.0,0.0
2025-09-05,2,0,1,1,-0.5,0.9533747136592864,0.0,0.5,0.5,-0.5
2025-09-07,2,0,2,0,0.0,0.7848763465881348,0.0,1.0,0.0,0.0
2025-09-10,1,0,0,1,-1.0,0.8423271179199219,0.0,0.0,1.0,-1.0
2025-09-12,1,0,0,1,-1.0,0.6038070321083069,0.0,0.0,1.0,-1.0
2025-09-15,1,0,1,0,0.0,0.9514509439468384,0.0,1.0,0.0,0.0
2025-09-16,3,0,1,2,-0.6666666666666666,0.8659187952677408,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2025-09-17,1,1,0,0,1.0,0.6381421089172363,1.0,0.0,0.0,1.0
2025-09-18,3,0,3,0,0.0,0.9461183746655782,0.0,1.0,0.0,0.0
2025-09-21,1,0,1,0,0.0,0.9430856108665466,0.0,1.0,0.0,0.0
2025-09-22,1,0,1,0,0.0,0.9320194125175476,0.0,1.0,0.0,0.0
2025-09-24,1,0,1,0,0.0,0.9362382888793944,0.0,1.0,0.0,0.0
2025-09-25,1,0,1,0,0.0,0.9411303400993348,0.0,1.0,0.0,0.0
2025-09-26,3,0,2,1,-0.3333333333333333,0.9315687219301859,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-09-28,1,0,1,0,0.0,0.9300596714019777,0.0,1.0,0.0,0.0
2025-09-29,1,0,1,0,0.0,0.937581181526184,0.0,1.0,0.0,0.0
2025-10-04,1,0,0,1,-1.0,0.5561148524284363,0.0,0.0,1.0,-1.0
2025-10-06,4,0,0,4,-1.0,0.8638277351856232,0.0,0.0,1.0,-1.0
2025-10-08,5,0,1,4,-0.8,0.9332469344139099,0.0,0.2,0.8,-0.8
2025-10-09,1,0,0,1,-1.0,0.9491206407546996,0.0,0.0,1.0,-1.0
2025-10-10,1,0,0,1,-1.0,0.9108466506004332,0.0,0.0,1.0,-1.0
2025-10-13,2,0,1,1,-0.5,0.9151285290718079,0.0,0.5,0.5,-0.5
2025-10-14,1,1,0,0,1.0,0.5097905397415161,1.0,0.0,0.0,1.0
2025-10-16,1,0,1,0,0.0,0.938004195690155,0.0,1.0,0.0,0.0
2025-10-17,3,0,1,2,-0.6666666666666666,0.854613741238912,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2025-10-20,1,0,1,0,0.0,0.9384506940841676,0.0,1.0,0.0,0.0
2025-10-26,2,0,1,1,-0.5,0.8438409864902496,0.0,0.5,0.5,-0.5
2025-10-27,1,0,1,0,0.0,0.9108009338378906,0.0,1.0,0.0,0.0
2025-10-29,2,0,2,0,0.0,0.9310734570026398,0.0,1.0,0.0,0.0
2025-10-30,2,0,2,0,0.0,0.9393832385540009,0.0,1.0,0.0,0.0
2025-10-31,1,0,0,1,-1.0,0.9371029138565063,0.0,0.0,1.0,-1.0
2025-11-02,1,0,1,0,0.0,0.9490047693252563,0.0,1.0,0.0,0.0
2025-11-03,1,0,1,0,0.0,0.948409378528595,0.0,1.0,0.0,0.0
2025-11-05,1,0,1,0,0.0,0.9496154189109802,0.0,1.0,0.0,0.0
2025-11-06,1,0,1,0,0.0,0.936537742614746,0.0,1.0,0.0,0.0
2025-11-07,2,0,1,1,-0.5,0.9507717788219452,0.0,0.5,0.5,-0.5
2025-11-09,4,0,4,0,0.0,0.9287742674350739,0.0,1.0,0.0,0.0
2025-11-11,2,0,2,0,0.0,0.929741621017456,0.0,1.0,0.0,0.0
2025-11-12,2,0,2,0,0.0,0.9108313918113708,0.0,1.0,0.0,0.0
2025-11-13,1,0,1,0,0.0,0.9390738606452942,0.0,1.0,0.0,0.0
2025-11-14,1,0,0,1,-1.0,0.9375174641609192,0.0,0.0,1.0,-1.0
2025-11-16,5,0,5,0,0.0,0.929856026172638,0.0,1.0,0.0,0.0
2025-11-17,1,0,1,0,0.0,0.9403024911880492,0.0,1.0,0.0,0.0
2025-11-20,3,0,2,1,-0.3333333333333333,0.9386812249819437,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-11-21,2,0,1,1,-0.5,0.8833371102809906,0.0,0.5,0.5,-0.5
2025-11-23,2,0,2,0,0.0,0.8951564729213715,0.0,1.0,0.0,0.0
2025-11-25,4,0,4,0,0.0,0.9227662980556488,0.0,1.0,0.0,0.0
2025-11-26,1,0,1,0,0.0,0.9519574642181396,0.0,1.0,0.0,0.0
2025-11-27,3,0,3,0,0.0,0.9319169521331787,0.0,1.0,0.0,0.0
2025-11-28,2,0,1,1,-0.5,0.9412135481834412,0.0,0.5,0.5,-0.5
2025-11-30,1,0,1,0,0.0,0.8842687010765076,0.0,1.0,0.0,0.0
2025-12-01,1,0,1,0,0.0,0.9505252838134766,0.0,1.0,0.0,0.0
2025-12-02,1,0,1,0,0.0,0.9538784027099608,0.0,1.0,0.0,0.0
2025-12-04,1,0,1,0,0.0,0.8390823006629944,0.0,1.0,0.0,0.0
2025-12-05,1,0,0,1,-1.0,0.9553661942481996,0.0,0.0,1.0,-1.0
2025-12-11,1,0,1,0,0.0,0.9446467757225036,0.0,1.0,0.0,0.0
2025-12-12,5,0,4,1,-0.2,0.9224371790885926,0.0,0.8,0.2,-0.2
2025-12-14,1,0,1,0,0.0,0.9434767961502076,0.0,1.0,0.0,0.0
2025-12-17,2,0,1,1,-0.5,0.9331180453300476,0.0,0.5,0.5,-0.5
2025-12-18,5,0,5,0,0.0,0.9447005629539488,0.0,1.0,0.0,0.0
2025-12-19,3,0,2,1,-0.3333333333333333,0.9375436107317606,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2025-12-21,8,0,8,0,0.0,0.9364490434527397,0.0,1.0,0.0,0.0
2025-12-22,2,0,2,0,0.0,0.9462105929851532,0.0,1.0,0.0,0.0
2025-12-23,4,0,4,0,0.0,0.9435911476612091,0.0,1.0,0.0,0.0
2025-12-24,1,0,1,0,0.0,0.8608072400093079,0.0,1.0,0.0,0.0
2025-12-25,1,0,1,0,0.0,0.9253900647163392,0.0,1.0,0.0,0.0
2025-12-26,1,0,0,1,-1.0,0.9627131819725036,0.0,0.0,1.0,-1.0
2025-12-28,2,0,2,0,0.0,0.8533514440059662,0.0,1.0,0.0,0.0
2025-12-29,1,0,1,0,0.0,0.9224501848220824,0.0,1.0,0.0,0.0
2025-12-30,1,0,1,0,0.0,0.9456588625907898,0.0,1.0,0.0,0.0
2026-01-01,1,0,0,1,-1.0,0.8307790756225586,0.0,0.0,1.0,-1.0
2026-01-02,2,0,1,1,-0.5,0.943810373544693,0.0,0.5,0.5,-0.5
2026-01-05,4,0,3,1,-0.25,0.8902112990617752,0.0,0.75,0.25,-0.25
2026-01-06,4,0,1,3,-0.75,0.7569796144962311,0.0,0.25,0.75,-0.75
2026-01-07,1,0,1,0,0.0,0.819284975528717,0.0,1.0,0.0,0.0
2026-01-08,1,0,1,0,0.0,0.840881884098053,0.0,1.0,0.0,0.0
2026-01-09,2,0,1,1,-0.5,0.7143088430166245,0.0,0.5,0.5,-0.5
2026-01-11,1,0,1,0,0.0,0.9366555213928224,0.0,1.0,0.0,0.0
2026-01-12,1,0,0,1,-1.0,0.9134622812271118,0.0,0.0,1.0,-1.0
2026-01-15,1,0,1,0,0.0,0.9282791614532472,0.0,1.0,0.0,0.0
2026-01-16,1,0,1,0,0.0,0.5098130106925964,0.0,1.0,0.0,0.0
2026-01-19,1,0,1,0,0.0,0.9225155115127563,0.0,1.0,0.0,0.0
2026-01-21,1,0,1,0,0.0,0.8396393060684204,0.0,1.0,0.0,0.0
2026-01-22,2,0,2,0,0.0,0.8625822365283966,0.0,1.0,0.0,0.0
2026-01-23,1,0,1,0,0.0,0.5660654902458191,0.0,1.0,0.0,0.0
2026-01-26,1,0,1,0,0.0,0.9529365301132202,0.0,1.0,0.0,0.0
2026-01-30,1,0,0,1,-1.0,0.9366820454597472,0.0,0.0,1.0,-1.0
2026-02-03,1,0,1,0,0.0,0.8124533295631409,0.0,1.0,0.0,0.0
2026-02-04,1,0,1,0,0.0,0.9291537404060364,0.0,1.0,0.0,0.0
2026-02-05,1,1,0,0,1.0,0.5856101512908936,1.0,0.0,0.0,1.0
2026-02-06,3,0,2,1,-0.3333333333333333,0.9345147609710693,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2026-02-08,1,0,1,0,0.0,0.9535831212997437,0.0,1.0,0.0,0.0
2026-02-12,1,0,0,1,-1.0,0.5044347643852234,0.0,0.0,1.0,-1.0
2026-02-13,2,0,1,1,-0.5,0.8987458646297455,0.0,0.5,0.5,-0.5
2026-02-15,1,0,1,0,0.0,0.930384397506714,0.0,1.0,0.0,0.0
2026-02-16,1,0,0,1,-1.0,0.819606363773346,0.0,0.0,1.0,-1.0
2026-02-18,1,0,1,0,0.0,0.9349506497383118,0.0,1.0,0.0,0.0
2026-02-20,1,0,0,1,-1.0,0.7452186346054077,0.0,0.0,1.0,-1.0
2026-02-23,1,0,1,0,0.0,0.8165528774261475,0.0,1.0,0.0,0.0
2026-02-27,1,0,0,1,-1.0,0.9547325968742372,0.0,0.0,1.0,-1.0
2026-03-01,1,0,1,0,0.0,0.7104003429412842,0.0,1.0,0.0,0.0
2026-03-02,1,0,1,0,0.0,0.914137363433838,0.0,1.0,0.0,0.0
2026-03-03,1,0,1,0,0.0,0.9504043459892272,0.0,1.0,0.0,0.0
2026-03-04,1,0,1,0,0.0,0.9203389883041382,0.0,1.0,0.0,0.0
2026-03-09,3,0,1,2,-0.6666666666666666,0.5961954692999522,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2026-03-13,1,0,0,1,-1.0,0.9391372799873352,0.0,0.0,1.0,-1.0
2026-03-18,1,0,1,0,0.0,0.9338662624359132,0.0,1.0,0.0,0.0
2026-03-24,1,0,1,0,0.0,0.954673171043396,0.0,1.0,0.0,0.0
2026-03-25,1,1,0,0,1.0,0.5458110570907593,1.0,0.0,0.0,1.0
2026-03-29,3,0,2,1,-0.3333333333333333,0.9402626951535543,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2026-03-30,1,0,1,0,0.0,0.9517902135849,0.0,1.0,0.0,0.0
2026-03-31,3,0,1,2,-0.6666666666666666,0.9530202150344849,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2026-04-01,2,0,1,1,-0.5,0.9368130266666412,0.0,0.5,0.5,-0.5
2026-04-02,2,0,0,2,-1.0,0.9064592123031616,0.0,0.0,1.0,-1.0
2026-04-05,2,0,1,1,-0.5,0.8376705348491669,0.0,0.5,0.5,-0.5
2026-04-06,1,1,0,0,1.0,0.9178270697593688,1.0,0.0,0.0,1.0
2026-04-07,1,0,0,1,-1.0,0.9723454713821412,0.0,0.0,1.0,-1.0
2026-04-08,2,0,1,1,-0.5,0.9236698746681213,0.0,0.5,0.5,-0.5
2026-04-10,3,2,1,0,0.6666666666666666,0.7785906593004862,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666
2026-04-12,2,0,2,0,0.0,0.8452189862728119,0.0,1.0,0.0,0.0
2026-04-13,3,0,2,1,-0.3333333333333333,0.938995401064555,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2026-04-14,1,0,1,0,0.0,0.93209046125412,0.0,1.0,0.0,0.0
2026-04-16,2,1,0,1,0.0,0.8451379537582397,0.5,0.0,0.5,0.0
2026-04-17,1,0,1,0,0.0,0.6476427912712097,0.0,1.0,0.0,0.0
2026-04-20,1,0,1,0,0.0,0.6534751057624817,0.0,1.0,0.0,0.0
2026-04-26,1,0,0,1,-1.0,0.5257092118263245,0.0,0.0,1.0,-1.0
2026-04-27,2,0,2,0,0.0,0.8849627077579498,0.0,1.0,0.0,0.0
2026-04-29,1,0,0,1,-1.0,0.9689590334892272,0.0,0.0,1.0,-1.0
2026-05-01,1,0,1,0,0.0,0.913180947303772,0.0,1.0,0.0,0.0
2026-05-03,2,0,1,1,-0.5,0.9009169042110443,0.0,0.5,0.5,-0.5
2026-05-10,1,0,1,0,0.0,0.8945396542549133,0.0,1.0,0.0,0.0
2026-05-13,1,0,1,0,0.0,0.8220007419586182,0.0,1.0,0.0,0.0
2026-05-14,1,0,0,1,-1.0,0.9476137757301332,0.0,0.0,1.0,-1.0
2026-05-17,1,0,0,1,-1.0,0.9282850027084352,0.0,0.0,1.0,-1.0
2026-05-18,1,0,1,0,0.0,0.9097967147827148,0.0,1.0,0.0,0.0
2026-05-19,1,0,0,1,-1.0,0.966112732887268,0.0,0.0,1.0,-1.0
2026-05-24,1,0,0,1,-1.0,0.9055204391479492,0.0,0.0,1.0,-1.0
2026-05-28,1,0,1,0,0.0,0.9148688316345216,0.0,1.0,0.0,0.0
2026-05-29,3,1,2,0,0.3333333333333333,0.8849484721819559,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
2026-05-31,1,0,1,0,0.0,0.5125412940979004,0.0,1.0,0.0,0.0
2026-06-02,5,0,3,2,-0.4,0.8827196002006531,0.0,0.6,0.4,-0.4
2026-06-03,1,0,1,0,0.0,0.8121570944786072,0.0,1.0,0.0,0.0
2026-06-07,1,0,0,1,-1.0,0.9330015182495116,0.0,0.0,1.0,-1.0
2026-06-08,1,0,1,0,0.0,0.8515738844871521,0.0,1.0,0.0,0.0
2026-06-09,2,0,1,1,-0.5,0.9537381529808044,0.0,0.5,0.5,-0.5
2026-06-10,1,0,0,1,-1.0,0.9672018885612488,0.0,0.0,1.0,-1.0
2026-06-11,1,0,0,1,-1.0,0.9541141390800476,0.0,0.0,1.0,-1.0
2026-06-12,1,0,0,1,-1.0,0.9643877148628236,0.0,0.0,1.0,-1.0
2026-06-14,1,0,0,1,-1.0,0.5117645263671875,0.0,0.0,1.0,-1.0
2026-06-15,3,0,1,2,-0.6666666666666666,0.8234840432802836,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666
2026-06-16,1,0,0,1,-1.0,0.9667173027992249,0.0,0.0,1.0,-1.0
2026-06-17,3,0,2,1,-0.3333333333333333,0.9371140400568644,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333
2026-06-18,1,0,0,1,-1.0,0.965100347995758,0.0,0.0,1.0,-1.0
2026-06-19,2,0,2,0,0.0,0.9041726887226105,0.0,1.0,0.0,0.0
2026-06-21,1,0,0,1,-1.0,0.9498745203018188,0.0,0.0,1.0,-1.0
2026-06-22,1,0,0,1,-1.0,0.9674296975135804,0.0,0.0,1.0,-1.0
2026-06-23,1,0,1,0,0.0,0.927073299884796,0.0,1.0,0.0,0.0
2026-06-26,1,0,1,0,0.0,0.7539557814598083,0.0,1.0,0.0,0.0
2026-06-28,1,0,0,1,-1.0,0.9447073340415956,0.0,0.0,1.0,-1.0
