DATE,NEPSE,
8-Aug-22,2106.2,
9-Aug-22,2062.8,
10-Aug-22,2056.9,
11-Aug-22,2037.9,
14-Aug-22,2010.0,
15-Aug-22,2065.9,
16-Aug-22,2041.1,
17-Aug-22,2040.7,
18-Aug-22,2068.3,
21-Aug-22,2060.6,
22-Aug-22,2053.1,
23-Aug-22,2055.0,
24-Aug-22,2057.8,
25-Aug-22,2039.6,
26-Aug-22,2022.6,
28-Aug-22,1989.3,
29-Aug-22,1993.0,
30-Aug-22,1995.3,
31-Aug-22,1973.4,
1-Sep-22,1972.3,
2-Sep-22,1970.6,
4-Sep-22,1977.3,
5-Sep-22,1973.0,
6-Sep-22,1951.8,
7-Sep-22,1939.9,
8-Sep-22,1937.7,
11-Sep-22,1926.3,
12-Sep-22,1912.7,
13-Sep-22,1934.0,
14-Sep-22,1981.5,
15-Sep-22,1924.5,
16-Sep-22,1910.4,
18-Sep-22,1876.4,
20-Sep-22,1837.6,
21-Sep-22,1848.8,
22-Sep-22,1839.0,
25-Sep-22,1815.1,
27-Sep-22,1831.1,
28-Sep-22,1837.5,
29-Sep-22,1853.8,
9-Oct-22,1898.4,
10-Oct-22,1871.2,
11-Oct-22,1855.2,
12-Oct-22,1866.5,
13-Oct-22,1870.6,
16-Oct-22,1860.9,
17-Oct-22,1858.3,
19-Oct-22,1845.5,
20-Oct-22,1844.1,
23-Oct-22,1858.5,
31-Oct-22,1874.9,
1-Nov-22,1931.0,
2-Nov-22,1938.3,
3-Nov-22,1922.2,
6-Nov-22,1965.4,
7-Nov-22,1958.9,
8-Nov-22,1956.4,
9-Nov-22,1917.2,
10-Nov-22,1893.7,
13-Nov-22,1883.2,
14-Nov-22,1904.5,
15-Nov-22,1897.9,
16-Nov-22,1911.3,
17-Nov-22,1936.8,
22-Nov-22,1929.7,
23-Nov-22,1922.0,
24-Nov-22,1933.6,
27-Nov-22,1966.0,
28-Nov-22,1950.4,
29-Nov-22,1953.4,
30-Nov-22,1949.9,
1-Dec-22,1961.1,
4-Dec-22,1963.2,
5-Dec-22,1938.8,
6-Dec-22,1933.9,
7-Dec-22,1917.3,
11-Dec-22,1885.3,
12-Dec-22,1902.3,
13-Dec-22,1899.7,
14-Dec-22,1897.1,
15-Dec-22,1882.6,
18-Dec-22,1855.1,
19-Dec-22,1858.9,
20-Dec-22,1873.1,
21-Dec-22,1867.2,
22-Dec-22,1867.2,
26-Dec-22,1924.1,
27-Dec-22,1984.0,
28-Dec-22,1972.2,
29-Dec-22,2029.0,
1-Jan-23,2046.3,
2-Jan-23,2064.1,
3-Jan-23,2061.1,
4-Jan-23,2125.8,
5-Jan-23,2143.9,
8-Jan-23,2164.6,
9-Jan-23,2211.8,
10-Jan-23,2190.4,
12-Jan-23,2149.4,
17-Jan-23,2182.1,
18-Jan-23,2173.1,
19-Jan-23,2178.8,
23-Jan-23,2165.1,
24-Jan-23,2173.3,
25-Jan-23,2183.6,
26-Jan-23,2183.2,
29-Jan-23,2168.5,
30-Jan-23,2127.4,
31-Jan-23,2111.7,
1-Feb-23,2116.7,
2-Feb-23,2094.5,
5-Feb-23,2096.1,
6-Feb-23,2100.7,
7-Feb-23,2177.3,
8-Feb-23,2170.2,
9-Feb-23,2182.6,
12-Feb-23,2121.9,
14-Feb-23,2105.5,
15-Feb-23,2091.6,
16-Feb-23,2070.4,
20-Feb-23,2046.8,
22-Feb-23,2080.4,
23-Feb-23,2022.6,
26-Feb-23,2027.2,
27-Feb-23,2023.5,
28-Feb-23,2019.9,
1-Mar-23,1995.5,
2-Mar-23,1969.0,
5-Mar-23,1938.3,
7-Mar-23,1952.7,
9-Mar-23,2002.7,
12-Mar-23,1975.9,
13-Mar-23,1951.2,
14-Mar-23,1953.1,
15-Mar-23,1938.6,
16-Mar-23,1933.3,
19-Mar-23,1926.4,
20-Mar-23,1949.1,
22-Mar-23,1933.3,
23-Mar-23,1915.1,
26-Mar-23,1888.3,
27-Mar-23,1906.0,
28-Mar-23,1918.4,
29-Mar-23,1919.4,
30-Mar-23,1908.6,
2-Apr-23,1888.6,
3-Apr-23,1871.9,
4-Apr-23,1866.7,
5-Apr-23,1875.1,
6-Apr-23,1866.8,
9-Apr-23,1838.5,
10-Apr-23,1844.0,
11-Apr-23,1871.3,
12-Apr-23,1963.6,
13-Apr-23,1934.5,
16-Apr-23,1931.7,
17-Apr-23,1908.1,
18-Apr-23,1905.0,
19-Apr-23,1920.1,
20-Apr-23,1904.4,
23-Apr-23,1885.6,
24-Apr-23,1888.3,
25-Apr-23,1905.7,
26-Apr-23,1892.0,
27-Apr-23,1889.8,
30-Apr-23,1870.7,
2-May-23,1866.4,
3-May-23,1857.0,
4-May-23,1869.7,
7-May-23,1850.6,
8-May-23,1833.7,
9-May-23,1844.4,
10-May-23,1841.9,
11-May-23,1838.6,
14-May-23,1821.6,
15-May-23,1818.3,
16-May-23,1821.6,
17-May-23,1845.0,
18-May-23,1877.3,
21-May-23,1883.2,
22-May-23,1891.3,
23-May-23,1942.6,
24-May-23,1959.1,
28-May-23,1941.8,
30-May-23,1888.6,
31-May-23,1849.8,
1-Jun-23,1866.3,
4-Jun-23,1919.4,
5-Jun-23,1902.0,
6-Jun-23,1927.7,
7-Jun-23,1932.3,
8-Jun-23,1939.6,
11-Jun-23,1980.1,
12-Jun-23,1986.5,
13-Jun-23,2020.6,
14-Jun-23,2037.1,
15-Jun-23,2042.1,
18-Jun-23,2094.3,
19-Jun-23,2091.4,
20-Jun-23,2064.8,
21-Jun-23,2050.8,
22-Jun-23,2055.5,
25-Jun-23,2117.7,
26-Jun-23,2129.4,
27-Jun-23,2186.4,
28-Jun-23,2151.0,
2-Jul-23,2097.3,
3-Jul-23,2076.0,
4-Jul-23,2088.7,
5-Jul-23,2049.4,
6-Jul-23,2049.4,
9-Jul-23,2077.8,
10-Jul-23,2077.0,
11-Jul-23,2072.2,
12-Jul-23,2097.6,
13-Jul-23,2084.9,
16-Jul-23,2097.1,
17-Jul-23,2144.2,
18-Jul-23,2154.1,
19-Jul-23,2165.2,
20-Jul-23,2163.9,
23-Jul-23,2227.2,
24-Jul-23,2200.5,
25-Jul-23,2164.3,
26-Jul-23,2156.2,
27-Jul-23,2126.5,
30-Jul-23,2100.3,
31-Jul-23,2106.2,
1-Aug-23,2077.6,
2-Aug-23,2086.8,
3-Aug-23,2089.8,
6-Aug-23,2051.5,
7-Aug-23,2048.3,
8-Aug-23,2019.9,
9-Aug-23,2060.9,
10-Aug-23,2066.1,
13-Aug-23,2080.9,
14-Aug-23,2077.2,
15-Aug-23,2045.4,
16-Aug-23,2025.1,
17-Aug-23,2033.1,
20-Aug-23,2011.2,
21-Aug-23,1998.3,
22-Aug-23,2016.0,
23-Aug-23,2045.5,
24-Aug-23,2013.9,
27-Aug-23,1993.4,
28-Aug-23,1998.5,
29-Aug-23,1993.4,
30-Aug-23,1990.6,
3-Sep-23,1960.8,
4-Sep-23,1967.8,
5-Sep-23,1961.4,
7-Sep-23,1932.5,
10-Sep-23,1942.7,
11-Sep-23,1987.0,
12-Sep-23,1967.6,
13-Sep-23,2007.1,
17-Sep-23,1964.9,
18-Sep-23,1969.2,
19-Sep-23,1985.4,
21-Sep-23,2029.8,
24-Sep-23,2010.4,
25-Sep-23,2004.5,
26-Sep-23,2022.9,
27-Sep-23,2004.3,
1-Oct-23,1971.1,
2-Oct-23,1976.3,
3-Oct-23,1958.7,
4-Oct-23,1968.0,
5-Oct-23,1956.9,
8-Oct-23,1921.2,
9-Oct-23,1908.7,
10-Oct-23,1889.6,
11-Oct-23,1894.8,
12-Oct-23,1874.6,
16-Oct-23,1851.4,
17-Oct-23,1864.6,
18-Oct-23,1907.9,
19-Oct-23,1903.8,
29-Oct-23,1875.7,
30-Oct-23,1878.7,
31-Oct-23,1864.4,
1-Nov-23,1858.6,
2-Nov-23,1847.7,
5-Nov-23,1826.2,
6-Nov-23,1847.5,
7-Nov-23,1858.8,
8-Nov-23,1863.9,
9-Nov-23,1852.1,
20-Nov-23,1853.5,
21-Nov-23,1829.7,
22-Nov-23,1850.3,
23-Nov-23,1860.2,
26-Nov-23,1908.0,
27-Nov-23,1896.7,
28-Nov-23,1894.5,
29-Nov-23,1876.6,
30-Nov-23,1858.5,
3-Dec-23,1851.2,
4-Dec-23,1847.8,
5-Dec-23,1837.7,
6-Dec-23,1841.0,
7-Dec-23,1852.8,
10-Dec-23,1964.0,
11-Dec-23,1948.6,
12-Dec-23,1985.4,
13-Dec-23,1988.0,
14-Dec-23,1994.6,
17-Dec-23,2022.4,
18-Dec-23,2060.5,
19-Dec-23,2106.5,
20-Dec-23,2141.9,
21-Dec-23,2109.1,
24-Dec-23,2088.1,
27-Dec-23,2070.8,
28-Dec-23,2068.9,
1-Jan-24,2060.2,
2-Jan-24,2030.1,
3-Jan-24,2058.0,
4-Jan-24,2049.3,
7-Jan-24,2022.9,
8-Jan-24,2059.5,
9-Jan-24,2080.1,
10-Jan-24,2089.6,
11-Jan-24,2089.0,
14-Jan-24,2120.6,
16-Jan-24,2175.2,
17-Jan-24,2163.1,
18-Jan-24,2155.8,
21-Jan-24,2130.2,
22-Jan-24,2098.7,
23-Jan-24,2098.3,
24-Jan-24,2088.0,
25-Jan-24,2084.1,
28-Jan-24,2094.5,
29-Jan-24,2104.7,
30-Jan-24,2119.6,
31-Jan-24,2097.9,
1-Feb-24,2067.0,
4-Feb-24,2061.7,
5-Feb-24,2076.3,
6-Feb-24,2085.7,
7-Feb-24,2090.6,
8-Feb-24,2096.3,
11-Feb-24,2085.8,
12-Feb-24,2101.2,
13-Feb-24,2070.6,
14-Feb-24,2076.5,
15-Feb-24,2062.0,
18-Feb-24,2034.8,
20-Feb-24,2033.1,
21-Feb-24,2026.6,
22-Feb-24,2005.8,
25-Feb-24,1979.0,
26-Feb-24,1992.3,
27-Feb-24,2001.6,
28-Feb-24,2000.8,
29-Feb-24,1972.1,
3-Mar-24,1960.3,
4-Mar-24,2078.0,
5-Mar-24,2007.7,
6-Mar-24,2017.0,
7-Mar-24,2030.6,
10-Mar-24,2052.7,
12-Mar-24,2111.2,
13-Mar-24,2108.7,
14-Mar-24,2080.9,
17-Mar-24,2070.3,
18-Mar-24,2073.5,
19-Mar-24,2067.3,
20-Mar-24,2064.0,
21-Mar-24,2048.6,
25-Mar-24,2031.6,
26-Mar-24,2041.7,
27-Mar-24,2030.9,
28-Mar-24,2035.6,
31-Mar-24,2018.3,
1-Apr-24,2012.1,
2-Apr-24,2010.2,
3-Apr-24,2006.8,
4-Apr-24,2004.1,
7-Apr-24,2026.8,
9-Apr-24,2036.0,
10-Apr-24,2025.7,
14-Apr-24,2023.4,
15-Apr-24,2006.5,
16-Apr-24,1991.7,
18-Apr-24,1972.1,
21-Apr-24,1984.4,
22-Apr-24,1969.0,
24-Apr-24,1969.2,
25-Apr-24,1965.9,
28-Apr-24,1980.3,
29-Apr-24,1980.3,
30-Apr-24,2006.3,
